image_filename,ground_truth_found,error_message,gt_question,ocr_question,question_CER,question_WER,gt_answer_A,ocr_answer_A,answer_A_CER,answer_A_WER,gt_answer_B,ocr_answer_B,answer_B_CER,answer_B_WER,gt_answer_C,ocr_answer_C,answer_C_CER,answer_C_WER,gt_answer_D,ocr_answer_D,answer_D_CER,answer_D_WER
image_167.png,True,,What is a car?,What is a car?,0.0,0.0,An Ancient Form of Muggle Transportation,An Ancient Form of Muggle Transportation,0.0,0.0,"A Wheeled, Motorised Vehicle","A Wheeled, Motorised Vehicle",0.0,0.0,A Carriage Pulled by Thestrals,A Carriage Pulled by Thestrals,0.0,0.0,"A Gasoline-Drinking, Metal Beast","A Gasoline-Drinking, Metal Beast",0.0,0.0
image_168.png,True,,The Minister of Magic visits which Muggle official in the UK?,The Minister of Magic visits which Muggle official in the UK?,0.0,0.0,The Prime Minister,The Prime Minister,0.0,0.0,Leader of the House of Lords,Leader of the House of Lords,0.0,0.0,The Monarch,The Monarch,0.0,0.0,Leader of the House of Commons,Leader of the House of Commons,0.0,0.0
image_169.png,True,,What body part do Muggles put headphones on?,What body part do Muggles put headphones on?,0.0,0.0,Eyes,Eyes,0.0,0.0,Mouth,Mouth,0.0,0.0,Neck,Neck,0.0,0.0,Ears,Ears,0.0,0.0
image_17.png,True,,What is the primary purpose of a chainsaw?,What is the primary purpose of a chainsaw?,0.0,0.0,Cutting Chains,Cutting Chains,0.0,0.0,Making Armour,Making Armour,0.0,0.0,Making Chains,Making Chains,0.0,0.0,Felling Trees,Felling Trees,0.0,0.0
image_170.png,True,,The Muggle Protection Act was designed to protect Muggles from what?,The Muggle Protection Act was designed to protect Muggles from what?,0.0,0.0,Dark Wizards,Dark Wizards,0.0,0.0,Dangerous Magical Creatures,Dangerous Magical Creatures,0.0,0.0,Harmful Magical Artefacts,Harmful Magical Artefacts,0.0,0.0,Errant Bludgers,Errant Bludgers,0.0,0.0
image_171.png,True,,Who or what is a robot?,Who or what is a robot?,0.0,0.0,A Machine That Replaces Human Effort,A Machine That Replaces Human Effort,0.0,0.0,A Muggle With a Lot of Metal Implants,A Muggle With a Lot of Metal Implants,0.0,0.0,A Device for Robbing People,A Device for Robbing People,0.0,0.0,A Muggle With Bad Dance Moves,A Muggle With Bad Dance Moves,0.0,0.0
image_172.png,True,,"When in Muggle public, the International Statute of Wizarding Secrecy requires that Wizards wear Muggle clothing that fits all but which of the following criteria?","When in Muggle public, the International Statute of Wizarding Secrecy requires that Wizards wear Muggle clothing that fits all but which of the following criteria?",0.0,0.0,They're Geographically and Culturally Relevant,They're Geographically and Culturally Relevant,0.0,0.0,They're Appropriate for the Climate,They're Appropriate for the Climate,0.0,0.0,They Fit the Occasion,They Fit the Occasion,0.0,0.0,They're Stylish,They're Stylish,0.0,0.0
image_173.png,True,,What is a car park?,What is a car park?,0.0,0.0,A Place Where Automobiles Play,A Place Where Automobiles Play,0.0,0.0,A Place for Racing Automobiles,A Place for Racing Automobiles,0.0,0.0,A Place Where Automobiles Are Repaired,A Place Where Automobiles Are Repaired,0.0,0.0,A Place for Storing Automobiles,A Place for Storing Automobiles,0.0,0.0
image_174.png,True,,Which of the following is NOT a form of Muggle trading card?,Which of the following is NOT a form of Muggle trading card?,0.0,0.0,Sports Trading Cards,Sports Trading Cards,0.0,0.0,Chocolate Frog Cards,Chocolate Frog Cards,0.0,0.0,Autograph Cards,Autograph Cards,0.0,0.0,Memorabilia Cards,Memorabilia Cards,0.0,0.0
image_175.png,True,,Which of the following is a common Muggle expression?,Which of the following is a common Muggle expression?,0.0,0.0,'Erumpent in the Room','Erumpent in the Room',0.0,0.0,'Kneazle's Out of the Bag',Kneazle's Out of the Bag',0.038461538461538464,0.2,'Leave No Cauldron Unturned','Leave No Cauldron Unturned,0.03571428571428571,0.25,'Get a Taste of Your Own Medicine',Get a Taste of Your Own Medicine,0.058823529411764705,0.2857142857142857
image_176.png,True,,"Muggles call the highest latitude that direct sunlight can reach a ""tropic"". What is the latitude of the tropics?",Muggles call the highest latitude that direct sunlight can reach a tropic' What is the latitude of the tropics?,0.02654867256637168,0.05263157894736842,21°25',2125,0.3333333333333333,1.0,23°26',2326,0.3333333333333333,1.0,27°22',2722',0.16666666666666666,1.0,24°24',2424',0.16666666666666666,1.0
image_177.png,True,,"The music often played at Muggle weddings, A Midsummer Night's Dream, is the work of which musician?","The music often played at Muggle weddings, A Midsummer Night's Dream, is the work of which musician?",0.0,0.0,Tchaikovsky,Tchaikovsky,0.0,0.0,Liszt,Liszt,0.0,0.0,Mozart,Mozart,0.0,0.0,Mendelssohn,Mendelssohn,0.0,0.0
image_178.png,True,,What is the distance between the Moon and Earth when they are at their furthest from each other?,What is the distance between the Moon and Earth when they are at their furthest from each other?,0.0,0.0,"363,104 Kilometres","363, 104 Kilometres",0.05555555555555555,1.0,"405,696 Kilometres","405, 696 Kilometres",0.05555555555555555,1.0,"492,314 Kilometres","492, 314 Kilometres",0.05555555555555555,1.0,"379,110 Kilometres","379, 110 Kilometres",0.05555555555555555,1.0
image_179.png,True,,"The rules of Wizard's Chess are similar to those for Muggle chess. On this basis, what is the total number of pieces in Muggle chess?","The rules of Wizard's Chess are similar to those for Muggle chess. On this basis, what is the total number of pieces in Muggle chess?",0.0,0.0,64,64,0.0,0.0,16,16,0.0,0.0,40,40,0.0,0.0,32,32,0.0,0.0
image_18.png,True,,What magical creatures are to blame for the sudden failure of new Muggle electrical goods?,What magical creatures are to blame for the sudden failure of new Muggle electrical goods?,0.0,0.0,Chizpurfles,Chizpurfles,0.0,0.0,Clabberts,Clabberts,0.0,0.0,Augureys,Augureys,0.0,0.0,Horklumps,Horklumps,0.0,0.0
image_180.png,True,,The MB is a storage unit used by Muggles in the field of computers. How many KB are there in 1 MB?,The MB is a storage unit used by Muggles in the field of computers. How many KB are there in 1 MB?,0.0,0.0,1026,1026,0.0,0.0,648,648,0.0,0.0,2048,2048,0.0,0.0,1024,1024,0.0,0.0
image_181.png,True,,Which of the following is NOT slang for a non-magical person who was born to non-magical parents?,Which of the following is NOT slang for a non-magical person who was born to non-magical parents?,0.0,0.0,No-Maj,No-Maj,0.0,0.0,Squib,Squib,0.0,0.0,Non-Magique,Non-Magique,0.0,0.0,Can't-Spell,Can't-Spell,0.0,0.0
image_19.png,True,,In which Muggle sport does one 'hit a home run'?,In which Muggle sport does one 'hit a home run'?,0.0,0.0,Baseball,Baseball,0.0,0.0,Basketball,Basketball,0.0,0.0,Football,Football,0.0,0.0,Cricket,Cricket,0.0,0.0
image_20.png,True,,An International Task Force was permanently stationed in Tibet due to frequent Muggle sightings of what magical creature?,An International Task Force was permanently stationed in Tibet due to frequent Muggle sightings of what magical creature?,0.0,0.0,Erkling,Erkling,0.0,0.0,Wampus Cat,Wampus Cat,0.0,0.0,Tebo,Tebo,0.0,0.0,Yeti,Yeti,0.0,0.0
image_21.png,True,,Which of the following would NOT be a section in a Muggle newspaper?,Which of the following would NOT be a section in a Muggle newspaper?,0.0,0.0,Sports,Sports,0.0,0.0,National News,National News,0.0,0.0,Classifieds,Classifieds,0.0,0.0,Showizbiz,Showizbiz,0.0,0.0
image_22.png,True,,Which of the following is NOT a Muggle educational institution?,Which of the following is NOT a Muggle educational institution?,0.0,0.0,Circus,Circus,0.0,0.0,Primary School,Primary School,0.0,0.0,University,University,0.0,0.0,High School,High School,0.0,0.0
image_23.png,True,,What do Muggles from London call their rapid transit system?,What do Muggles from London call their rapid transit system?,0.0,0.0,The Flume,The Flume,0.0,0.0,The Tube,The Tube,0.0,0.0,The Pipe,The Pipe,0.0,0.0,The Floo Network,The Floo Network,0.0,0.0
image_24.png,True,,What is a drain snake?,What is a drain snake?,0.0,0.0,A Tool Used to Dislodge Plumbing Clogs,A Tool Used to Dislodge Plumbing Clogs,0.0,0.0,An Unscrupulous Plumber,An Unscrupulous Plumber,0.0,0.0,A Serpent That Lives in Plumbing,A Serpent That Lives in Plumbing,0.0,0.0,A Hose,A Hose,0.0,0.0
image_25.png,True,,Basketball players score by shooting what into what?,Basketball players score by shooting what into what?,0.0,0.0,A Ball Into a High Basket,A Ball Into a High Basket,0.0,0.0,A Bat Into a Basket,A Bat Into a Basket,0.0,0.0,A Puck Into a Pillowcase,A Puck Into a Pillowcase,0.0,0.0,A Ball Into a Bathtub,A Ball Into a Bathtub,0.0,0.0
image_26.png,True,,What is the function of a rubber chicken?,What is the function of a rubber chicken?,0.0,0.0,Displaying as Fine Art,Displaying as Fine Art,0.0,0.0,Producing Rubber Eggs,Producing Rubber Eggs,0.0,0.0,Feeding Vegetarians,Feeding Vegetarians,0.0,0.0,Serving as a Comedic Prop,Serving as a Comedic Prop,0.0,0.0
image_27.png,True,,"If a Muggle wanted to light up a dark space, what might they use?","If a Muggle wanted to light up a dark space, what might they use?",0.0,0.0,The Wand-Lighting Charm,The Wand-Lighting Charm,0.0,0.0,A Flashlight,A Flashlight,0.0,0.0,Bioluminescence,Bioluminescence,0.0,0.0,A Router,A Router,0.0,0.0
image_28.png,True,,What is a battery?,What is a battery?,0.0,0.0,A Home for Bats,A Home for Bats,0.0,0.0,A Violent Crime,A Violent Crime,0.0,0.0,A Source of Electric Power,A Source of Electric Power,0.0,0.0,A Muggle Pet That Dies Easily,A Muggle Pet That Dies Easily,0.0,0.0
image_29.png,True,,Which of the following is NOT slang for a non-magical person who was born to non-magical parents?,Which of the following is NOT slang for a non-magical person who was born to non-magical parents?,0.0,0.0,Squib,Squib,0.0,0.0,No-Maj,No-Maj,0.0,0.0,Non-Magique,Non-Magique,0.0,0.0,Can't-Spell,Can't-Spell,0.0,0.0
image_30.png,True,,Which of the following is NOT a way Muggles celebrate Hallowe'en?,Which of the following is NOT a way Muggles celebrate Hallowe'en?,0.0,0.0,Making Mischief,Making Mischief,0.0,0.0,Going Door to Door for Treats,Going Door to Door for Treats,0.0,0.0,Dressing Up in Costumes,Dressing Up in Costumes,0.0,0.0,Decorating Eggs,Decorating Eggs,0.0,0.0
image_31.png,True,,What Ministry office works with the Muggle Prime Minister to cover up the worst Statute of Secrecy-breaking incidents?,What Ministry office works with the Muggle Prime Minister to cover up the worst Statute of Secrecy-breaking incidents?,0.0,0.0,The Office of Misinformation,The Office of Misinformation,0.0,0.0,The Improper Use of Magic Office,The Improper Use of Magic Office,0.0,0.0,The Muggle-Worthy Excuse Committee,The Muggle-Worthy Excuse Committee,0.0,0.0,The Muggle Liaison Office,The Muggle Liaison Office,0.0,0.0
image_32.png,True,,"If a Muggle wanted to light a fire, which of the following might they use?","If a Muggle wanted to light a fire, which of the following might they use?",0.0,0.0,An Oven,An Oven,0.0,0.0,A Match,A Match,0.0,0.0,A Microwave,A Microwave,0.0,0.0,The Fire-Making Spell,The Fire-Making Spell,0.0,0.0
image_33.png,True,,What is dental floss used for?,What is dental floss used for?,0.0,0.0,Catching Fish,Catching Fish,0.0,0.0,Decorating Teeth,Decorating Teeth,0.0,0.0,Repairing Teeth,Repairing Teeth,0.0,0.0,Cleaning Teeth,Cleaning Teeth,0.0,0.0
image_34.png,True,,Some Wizards and Muggles need to wear glasses to correct their vision. What is the principle of myopia glasses?,Some Wizards and Muggles need to wear glasses to correct their vision. What is the principle of myopia glasses?,0.0,0.0,Mirror of Erised,Mirror of Erised,0.0,0.0,Concave Lenses,Concave Lenses,0.0,0.0,Flat Lenses,Flat Lenses,0.0,0.0,Convex Lenses,Convex Lenses,0.0,0.0
image_35.png,True,,Muggles have found that what time of day is generally the warmest?,Muggles have found that what time of day is generally the warmest?,0.0,0.0,10 AM,10 AM,0.0,0.0,2 PM,2 PM,0.0,0.0,4 PM,4 PM,0.0,0.0,12 PM,12 PM,0.0,0.0
image_36.png,True,,Cola is one of the favourite beverages of Muggles. Do you know what is added to cola to make it bubbly?,Cola is one of the favourite beverages of Muggles. Do you know what is added to cola to make it bubbly?,0.0,0.0,Carbon Monoxide,Carbon Monoxide,0.0,0.0,Carbon Dioxide,Carbon Dioxide,0.0,0.0,Drooble's Best Blowing Gum,Drooble's Best Blowing Gum,0.0,0.0,Chocolate Frogs,Chocolate Frogs,0.0,0.0
image_37.png,True,,Muggles often use generators to generate energy. Who invented the world's first generator?,Muggles often use generators to generate energy. Who invented the world's first generator?,0.0,0.0,Siemens,Siemens,0.0,0.0,Bell,Bell,0.0,0.0,Edison,Edison,0.0,0.0,Faraday,Faraday,0.0,0.0
image_38.png,True,,Which of the following Magical Creatures frequently appear in Muggle children's stories and legends?,Which of the following Magical Creatures frequently appear in Muggle children's stories and legends?,0.0,0.0,Nifflers,Nifflers,0.0,0.0,Lobalugs,Lobalugs,0.0,0.0,Leprechauns,Leprechauns,0.0,0.0,Graphorns,Graphorns,0.0,0.0
image_39.png,True,,"According to Muggle observations, which of the following planets does not have a moon?","According to Muggle observations, which of the following planets does not have a moon?",0.0,0.0,Mercury,Mercury,0.0,0.0,Earth,Earth,0.0,0.0,Saturn,Saturn,0.0,0.0,Jupiter,Jupiter,0.0,0.0
image_40.png,True,,Which of the following has a magical effect that has not been duplicated with Muggle technology?,Which of the following has a magical effect that has not been duplicated with Muggle technology?,0.0,0.0,No-Iron Robe,No-Iron Robe,0.0,0.0,Omnioculars,Omnioculars,0.0,0.0,Pensieve,Pensieve,0.0,0.0,Mrs Skower's All-Purpose Magical Mess Remover,Mrs Skower's All-Purpose Magical Mess Remover,0.0,0.0
image_41.png,True,,Who or what is a plunger?,Who or what is a plunger?,0.0,0.0,A Muggle Who Works in the Sewers,A Muggle Who Works in the Sewers,0.0,0.0,A Device Used to Clear Pipes,A Device Used to Clear Pipes,0.0,0.0,A Muggle Beverage,A Muggle Beverage,0.0,0.0,A Deep Sea Fish,A Deep Sea Fish,0.0,0.0
image_42.png,True,,What do Muggles use egg beaters for?,What do Muggles use egg beaters for?,0.0,0.0,Mixing Eggs,Mixing Eggs,0.0,0.0,Massaging Feet,Massaging Feet,0.0,0.0,Flying,Flying,0.0,0.0,Curling Hair,Curling Hair,0.0,0.0
image_43.png,True,,Automobiles are powered by all but which of the following?,Automobiles are powered by all but which of the following?,0.0,0.0,Electricity,Electricity,0.0,0.0,Chocolate,Chocolate,0.0,0.0,Ethanol,Ethanol,0.0,0.0,Gasoline,Gasoline,0.0,0.0
image_44.png,True,,How might a Muggle use a microwave?,How might a Muggle use a microwave?,0.0,0.0,To Destroy Curses,To Destroy Curses,0.0,0.0,To Examine Their Appearance,To Examine Their Appearance,0.0,0.0,To Charge Their Electronics,To Charge Their Electronics,0.0,0.0,To Heat Their Food,To Heat Their Food,0.0,0.0
image_45.png,True,,What handy tool allows Muggles to electronically track their location?,What handy tool allows Muggles to electronically track their location?,0.0,0.0,Homing Pigeon,Homing Pigeon,0.0,0.0,Satellite Navigation,Satellite Navigation,0.0,0.0,Compass,Compass,0.0,0.0,Tracking Spell,Tracking Spell,0.0,0.0
image_46.png,True,,What do Muggles mistake Knarls for?,What do Muggles mistake Knarls for?,0.0,0.0,Hedgehogs,Hedgehogs,0.0,0.0,Crabs,Crabs,0.0,0.0,Echidnas,Echidnas,0.0,0.0,Mice,Mice,0.0,0.0
image_47.png,True,,What do Muggles use cocktail umbrellas for?,What do Muggles use cocktail umbrellas for?,0.0,0.0,As Wands,As Wands,0.0,0.0,Shielding Drinks From the Rain,Shielding Drinks From the Rain,0.0,0.0,Garnishing Drinks,Garnishing Drinks,0.0,0.0,Transporting Themselves to Tropical Islands,Transporting Themselves to Tropical Islands,0.0,0.0
image_48.png,True,,What is a car?,What is a car?,0.0,0.0,A Carriage Pulled by Thestrals,A Carriage Pulled by Thestrals,0.0,0.0,"A Wheeled, Motorised Vehicle","A Wheeled, Motorised Vehicle",0.0,0.0,"A Gasoline-Drinking, Metal Beast","A Gasoline-Drinking, Metal Beast",0.0,0.0,An Ancient Form of Muggle Transportation,An Ancient Form of Muggle Transportation,0.0,0.0
image_49.png,True,,What do Muggles use stereos for?,What do Muggles use stereos for?,0.0,0.0,Annoying Their Neighbours,Annoying Their Neighbours,0.0,0.0,Keeping Their Eyes Open,Keeping Their Eyes Open,0.0,0.0,Listening to Music,Listening to Music,0.0,0.0,Helping Them Climb Stairs,Helping Them Climb Stairs,0.0,0.0
image_50.png,True,,What is a supermarket?,What is a supermarket?,0.0,0.0,A Store That Sells Potions,A Store That Sells Potions,0.0,0.0,A Store That Sells Items for Giants,A Store That Sells Items for Giants,0.0,0.0,A Store That Sells Food,A Store That Sells Food,0.0,0.0,A Store That Sells Cars,A Store That Sells Cars,0.0,0.0
image_51.png,True,,Ilvermorny Castle is concealed from Muggle eyes by an enchantment that manifests as what?,Ilvermorny Castle is concealed from Muggle eyes by an enchantment that manifests as what?,0.0,0.0,A Rocky Outcrop,A Rocky Outcrop,0.0,0.0,A Never-Ending Electrical Storm,A Never-Ending Electrical Storm,0.0,0.0,"A Giant, Overgrown Forest","A Giant, Overgrown Forest",0.0,0.0,A Wreath of Misty Cloud,A-Wreath-of Misty Cloud,0.08695652173913043,0.6
image_52.png,True,,Who or what is a pressure cooker?,Who or what is a pressure cooker?,0.0,0.0,A Device That Squeezes Juices Out of Food,A Device That Squeezes Juices Out of Food,0.0,0.0,A Device That Flattens Food,A Device That Flattens Food,0.0,0.0,A Device That Uses Steam Pressure to Cook Food,A Device That Uses Steam Pressure to Cook Food,0.0,0.0,A Muggle Chef Who Is Under a Lot of Stress,A Muggle Chef Who Is Under a Lot of Stress,0.0,0.0
image_53.png,True,,Which of the following is a work by the Muggle musician Beethoven?,Which of the following is a work by the Muggle musician Beethoven?,0.0,0.0,Pathétique Symphony,Pathtique Symphony,0.05263157894736842,0.5,The Blue Danube,The Blue Danube,0.0,0.0,Le Nozze di Figaro,Le Nozze di Figaro,0.0,0.0,Moonlight Sonata,Moonlight Sonata,0.0,0.0
image_54.png,True,,When was the first mobile phone debuted?,When was the first mobile phone debuted?,0.0,0.0,1968,1968,0.0,0.0,1992,1992,0.0,0.0,1985,1985,0.0,0.0,1973,1973,0.0,0.0
image_55.png,True,,Which of the following is NOT a famous Muggle artist from the Renaissance era?,Which of the following is NOT a famous Muggle artist from the Renaissance era?,0.0,0.0,Michelangelo,Michelangelo,0.0,0.0,Leonardo da Vinci,Leonardo da Vinci,0.0,0.0,Raphael,Raphael,0.0,0.0,Nicolas Flamel,Nicolas Flamel,0.0,0.0
image_56.png,True,,What is a skipping rope?,What is a skipping rope?,0.0,0.0,A Tool for Skiving Class,A Tool for Skiving Class,0.0,0.0,A Piece of Exercise Equipment,A Piece of Exercise Equipment,0.0,0.0,A Rope That's Been Divided Into Segments,A Rope That's Been Divided Into Segments,0.0,0.0,A Rope Enchanted to Skip,A Rope Enchanted to Skip,0.0,0.0
image_57.png,True,,What Muggle mathematician and physicist discovered the laws of gravity?,What Muggle mathematician and physicist discovered the laws of gravity?,0.0,0.0,Albert Einstein,Albert Einstein,0.0,0.0,Stephen Hawking,Stephen Hawking,0.0,0.0,Galileo Galilei,Galileo Galilei,0.0,0.0,Isaac Newton,Isaac Newton,0.0,0.0
image_58.png,True,,Which instrument allows Muggles to examine objects that are too small to be seen by the naked eye?,Which instrument allows Muggles to examine objects that are too small to be seen by the naked eye?,0.0,0.0,Sneakoscope,Sneakoscope,0.0,0.0,Trombone,Trombone,0.0,0.0,Telescope,Telescope,0.0,0.0,Microscope,Microscope,0.0,0.0
image_59.png,True,,Kneazles resemble what non-magical animals?,Kneazles resemble what non-magical animals?,0.0,0.0,Hamsters,Hamsters,0.0,0.0,Dogs,Dogs,0.0,0.0,Horses,Horses,0.0,0.0,Cats,Cats,0.0,0.0
image_60.png,True,,Who or what is a television?,Who or what is a television?,0.0,0.0,A Muggle With Really Good Eyesight,A Muggle With Really Good Eyesight,0.0,0.0,A Device That Enables the User to See Through Walls,ADevice That Enables the User to See Through Walls,0.0196078431372549,0.2,A Device That Enables the User to Eat Food Across Long Distances,A Device That Enables the User to Eat Food Across Long Distances,0.0,0.0,A Device That Recieves and Reproduces Broadcast Signals,A Device That Recieves and Reproduces Broadcast Signals,0.0,0.0
image_61.png,True,,Which of the following is NOT a Muggle educational institution?,Which of the following is NOT a Muggle educational institution?,0.0,0.0,Primary School,Primary School,0.0,0.0,University,University,0.0,0.0,Circus,Circus,0.0,0.0,High School,High School,0.0,0.0
image_62.png,True,,What is the Muggle currency of the United Kingdom?,What is the Muggle currency of the United Kingdom?,0.0,0.0,The Euro,The Euro,0.0,0.0,The Dollar,The Dollar,0.0,0.0,The Franc,The Franc,0.0,0.0,The Pound,The Pound,0.0,0.0
image_63.png,True,,What is dental floss used for?,What is dental floss used for?,0.0,0.0,Catching Fish,Catching Fish,0.0,0.0,Decorating Teeth,Decorating Teeth,0.0,0.0,Repairing Teeth,Repairing Teeth,0.0,0.0,Cleaning Teeth,Cleaning Teeth,0.0,0.0
image_64.png,True,,Who or what is a satellite?,Who or what is a satellite?,0.0,0.0,A Spacecraft Put Into Orbit,A Spacecraft Put Into Orbit,0.0,0.0,A Type of Lightweight Chair,A Type of Lightweight Chair,0.0,0.0,A Person Who Loves to Micromanage,A Person Who Loves to Micromanage,0.0,0.0,A Machine That Spreads Rumours,A Machine That Spreads Rumours,0.0,0.0
image_65.png,True,,"What sport is played with bats, stumps, and bails?","What sport is played with bats, stumps, and bails?",0.0,0.0,Cricket,Cricket,0.0,0.0,Volleyball,Volleyball,0.0,0.0,Rugby,Rugby,0.0,0.0,Baseball,Baseball,0.0,0.0
image_66.png,True,,"If a Muggle wanted to change the colour of their hair, what would they use?","If a Muggle wanted to change the colour of their hair, what would they use?",0.0,0.0,Food Colouring,Food Colouring,0.0,0.0,Colour Change Charm,Colour Change Charm,0.0,0.0,Paint,Paint,0.0,0.0,Hair Dye,Hair Dye,0.0,0.0
image_67.png,True,,What is the primary purpose of a chainsaw?,What is the primary purpose of a chainsaw?,0.0,0.0,Making Chains,Making Chains,0.0,0.0,Cutting Chains,Cutting Chains,0.0,0.0,Making Armour,Making Armour,0.0,0.0,Felling Trees,Felling Trees,0.0,0.0
image_68.png,True,,Which of the following is NOT a piece of computer hardware?,Which of the following is NOT a piece of computer hardware?,0.0,0.0,Mouse,Mouse,0.0,0.0,Piano,Piano,0.0,0.0,Monitor,Monitor,0.0,0.0,Keyboard,Keyboard,0.0,0.0
image_69.png,True,,What is a Trampoline used for?,What is a Trampoline used for?,0.0,0.0,Spying on Neighbour's Gardens,Spying on Neighbour's Gardens,0.0,0.0,Flattening Garden Soil,Flattening Garden Soil,0.0,0.0,Bouncing Oneself Into the Air,Bouncing Oneself Into the Air,0.0,0.0,Teaching Children How to Levitate,Teaching Children How to Levitate,0.0,0.0
image_70.png,True,,Which of the following is NOT a branch of the Muggle engineering profession?,Which of the following is NOT a branch of the Muggle engineering profession?,0.0,0.0,Animal,Animal,0.0,0.0,Mechanical,Mechanical,0.0,0.0,Environmental,Environmental,0.0,0.0,Civil,Civil,0.0,0.0
image_71.png,True,,Which of the following is NOT a branch of the Muggle engineering profession?,Which of the following is NOT a branch of the Muggle engineering profession?,0.0,0.0,Mechanical,Mechanical,0.0,0.0,Civil,Civil,0.0,0.0,Environmental,Environmental,0.0,0.0,Animal,Animal,0.0,0.0
image_72.png,True,,Which of the following is NOT a source of Muggle energy?,Which of the following is NOT a source of Muggle energy?,0.0,0.0,Lightning Power,Lightning Power,0.0,0.0,Solar Power,Solar Power,0.0,0.0,Wind Power,Wind Power,0.0,0.0,Fossil Fuels,Fossil Fuels,0.0,0.0
image_73.png,True,,Which of the following is NOT a famous Muggle artist from the Renaissance era?,Which of the following is NOT a famous Muggle artist from the Renaissance era?,0.0,0.0,Leonardo da Vinci,Leonardo da Vinci,0.0,0.0,Michelangelo,Michelangelo,0.0,0.0,Nicolas Flamel,Nicolas Flamel,0.0,0.0,Raphael,Raphael,0.0,0.0
image_74.png,True,,Muggles place statues of what magical creature in their gardens?,Muggles place statues of what magical creature in their gardens?,0.0,0.0,Red Cap,Red Cap,0.0,0.0,Gnome,Gnome,0.0,0.0,Nifflers,Nifflers,0.0,0.0,Bowtruckles,Bowtruckles,0.0,0.0
image_75.png,True,,Which of the following would NOT be appropriate to wear to a white tie Muggle event?,Which of the following would NOT be appropriate to wear to a white tie Muggle event?,0.0,0.0,Cut-Offs,Cut-Offs,0.0,0.0,Dinner Suit,Dinner Suit,0.0,0.0,Bow Tie,Bow Tie,0.0,0.0,Evening Gown,Evening Gown,0.0,0.0
image_76.png,True,,What do Muggles use treadmills for?,What do Muggles use treadmills for?,0.0,0.0,Grinding Spices,Grinding Spices,0.0,0.0,Making Tyres,Making Tyres,0.0,0.0,Getting Exercise,Getting Exercise,0.0,0.0,Grinding Rubber,Grinding Rubber,0.0,0.0
image_77.png,True,,What Muggle technology virtually simulates environments?,What Muggle technology virtually simulates environments?,0.0,0.0,BR,BR,0.0,0.0,HR,HR,0.0,0.0,VR,VR,0.0,0.0,TV,TV,0.0,0.0
image_78.png,True,,Which of the following is NOT a way Muggles celebrate Hallowe'en?,Which of the following is NOT a way Muggles celebrate Hallowe'en?,0.0,0.0,Decorating Eggs,Decorating Eggs,0.0,0.0,Dressing Up in Costumes,Dressing Up in Costumes,0.0,0.0,Going Door to Door for Treats,Going Door to Door for Treats,0.0,0.0,Making Mischief,Making Mischief,0.0,0.0
image_79.png,True,,What magical creatures are to blame for the sudden failure of new Muggle electrical goods?,What magical creatures are to blame for the sudden failure of new Muggle electrical goods?,0.0,0.0,Augureys,Augureys,0.0,0.0,Clabberts,Clabberts,0.0,0.0,Horklumps,Horklumps,0.0,0.0,Chizpurfles,Chizpurfles,0.0,0.0
image_80.png,True,,Who or what is a plunger?,Who or what is a plunger?,0.0,0.0,A Muggle Beverage,A Muggle Beverage,0.0,0.0,A Deep Sea Fish,A Deep-Sea Fish,0.06666666666666667,0.5,A Muggle Who Works in the Sewers,A Muggle Who Works in the Sewers,0.0,0.0,A Device Used to Clear Pipes,A Device Used to Clear Pipes,0.0,0.0
image_81.png,True,,Which of the following is NOT a popular Muggle pastime?,Which of the following is NOT a popular Muggle pastime?,0.0,0.0,Bird Watching,Bird Watching,0.0,0.0,Playing With Model Trains,Playing With Model Trains,0.0,0.0,Collecting Plugs,Collecting Plugs,0.0,0.0,Maintaining Their Lawns,Maintaining Their Lawns,0.0,0.0
image_82.png,True,,Which of the following is NOT a popular Muggle pastime?,Which of the following is NOT a popular Muggle pastime?,0.0,0.0,Playing With Model Trains,Playing With Model Trains,0.0,0.0,Bird Watching,Bird Watching,0.0,0.0,Maintaining Their Lawns,Maintaining Their Lawns,0.0,0.0,Collecting Plugs,Collecting Plugs,0.0,0.0
image_83.png,True,,What do Muggles use to determine the location of a person?,What do Muggles use to determine the location of a person?,0.0,0.0,Interception System,Interception System,0.0,0.0,Mirror of Erised,Mirror of Erised,0.0,0.0,Satellite Navigation,Satellite Navigation,0.0,0.0,Marauder's Map,Marauder's Map,0.0,0.0
image_84.png,True,,Music is a favourite of Muggles. Which city is known as the 'music capital' of the world?,"Music is a favourite of Muggles. Which city is known as the music capital"" of fthe world?",0.033707865168539325,0.17647058823529413,London,London,0.0,0.0,Vienna,Vienna,0.0,0.0,Zurich,Zurich,0.0,0.0,Milan,Milan,0.0,0.0
image_85.png,True,,Harry Potter started at Hogwarts in 1991. Which of the following is the leap year Harry spent at school?,Harry Potter started at Hogwarts in 1991. Which of the following is the leap year Harry spent at school?,0.0,0.0,1991,1991,0.0,0.0,1994,1994,0.0,0.0,1993,1993,0.0,0.0,1992,1992,0.0,0.0
image_86.png,True,,"According to Muggle astronomy, which of the following planets has the longest orbital period?","According to Muggle astronomy, which of the following planets has the longest orbital period?",0.0,0.0,Saturn,Saturn,0.0,0.0,Uranus,Uranus,0.0,0.0,Mercury,Mercury,0.0,0.0,Neptune,Neptune,0.0,0.0
